SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT.1,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
ESP.1.0.99.0.UKCT,ESP,1.0,0.0,99.0,0.0,UKCT,Spain,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,1.6439,1.8025,1.9753,2.1919,2.528,2.8058,3.1025,3.2918,3.5231,3.9992,4.6019,5.0633,5.6608,6.6601,8.8065,10.5352,11.8982,12.955,14.0229,18.1486,20.0211,23.2351,25.8923,25.5659,29.5788,32.1984,32.5292,34.059,38.7448,44.7352,49.6628,54.3459,56.4219,54.2535,54.1745,56.5375,61.1936,63.0576,66.1065,71.443,79.092,85.694,92.802,100.57,110.082,120.497,130.787,140.786,149.467,152.967,157.477,160.499,160.82,159.135,160.711,164.897,169.424,175.485,180.872,186.825,191.496,202.24,221.885,235.716,246.3585,255.5812,264.1967
FRA.1.0.99.0.UKCT,FRA,1.0,0.0,99.0,0.0,UKCT,France,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,7.2927,7.8633,8.5964,9.7116,10.6146,11.5212,12.5408,13.7105,14.8679,15.8845,16.4196,18.5208,21.7838,26.1776,31.4084,39.6238,46.426,51.0496,56.7924,64.0218,75.4626,84.6531,92.2055,96.7814,103.1559,110.7767,117.2224,121.5094,127.4983,136.9818,148.3965,157.9709,165.8851,174.4548,179.2433,183.7725,189.1753,189.8039,195.25,203.9788,217.3973,228.7925,238.9139,248.0905,260.347,274.464,291.1626,307.3263,324.8138,328.684,337.2314,348.5889,356.8447,361.1946,366.4992,369.9897,377.1716,389.7796,404.7672,422.6022,436.3596,460.7818,502.0726,528.8071,542.801,557.9194,571.525
HRV.1.0.99.0.UKCT,HRV,1.0,0.0,99.0,0.0,UKCT,Croatia,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97481,2.98317,3.33666,3.57431,3.54116,3.90899,4.76697,4.94234,5.40985,6.10537,5.65252,6.4569,7.02928,7.71196,8.1183,8.15659,7.94229,7.71256,7.55504,7.51275,7.60024,7.94628,8.31906,8.62556,9.4199,9.51493,10.08441,11.00642,11.71085,12.51423,13.35578,14.2427
ITA.1.0.99.0.UKCT,ITA,1.0,0.0,99.0,0.0,UKCT,Italy,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,5.185,5.6205,6.2741,7.2564,8.2548,8.8674,9.3369,10.026,11.1308,12.4295,14.4821,15.4687,16.8295,18.9493,23.1746,28.7929,30.6342,34.8405,37.3531,41.8935,49.5974,59.4765,68.0021,76.9896,85.4042,92.2298,98.5333,104.6172,111.8244,124.9068,136.8464,148.8999,153.4895,141.2956,143.3758,137.3228,156.6801,166.2724,172.6603,179.4791,190.6915,201.3142,213.2498,221.9459,233.2789,244.1835,255.5753,267.6237,279.4747,286.0517,294.9941,305.1631,311.2814,310.1945,311.2496,314.955,315.9305,320.5846,326.0823,331.043,332.9072,348.3312,374.4456,384.4439,388.6351,398.8977,410.9685
CYP.1.0.99.0.UKCT,CYP,1.0,0.0,99.0,0.0,UKCT,Cyprus,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,0.01622,0.017985,0.01985,0.021004,0.019494,0.024092,0.026041,0.029599,0.028705,0.033773,0.036056,0.041205,0.046983,0.116166,0.10685,0.086847,0.090055,0.10603,0.13097,0.16378,0.222818,0.285252,0.332466,0.400259,0.49346,0.42824,0.453411,0.442947,0.566425,0.594451,0.68634,0.729334,0.8281,0.876379,0.972466,1.052915,1.131305,1.211752,1.288383,1.315481,1.406597,1.453444,1.518376,1.587742,1.710799,1.818445,1.930404,2.042377,2.24968,2.29291,2.43059,2.48854,2.52592,2.5241,2.49391,2.47866,2.44272,2.5317,2.64221,2.71633,2.80517,2.97123,3.44704,3.6395,3.884026,4.067983,4.241193
LVA.1.0.99.0.UKCT,LVA,1.0,0.0,99.0,0.0,UKCT,Latvia,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0165,0.179798,0.381655,0.975505,1.063531,1.237824,1.332522,1.414939,1.629231,1.691782,1.744781,1.72057,1.875457,2.168744,2.73064,3.417389,3.890618,3.636628,3.675976,3.923679,4.269754,4.400275,4.53278,4.61255,4.61455,4.77715,5.01537,5.23399,5.5277,5.85911,6.44503,6.8272,7.206568,7.599453,7.92288
LTU.1.0.99.0.UKCT,LTU,1.0,0.0,99.0,0.0,UKCT,Lithuania,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40305,,1.07785,1.18281,1.40532,1.46976,1.562,1.84748,1.95414,2.06504,2.18973,2.33823,2.59175,2.90982,3.38624,3.94185,3.98443,4.03095,4.21362,4.45949,4.6934,4.87172,5.03139,5.19376,5.39284,5.68829,6.13647,6.50079,7.14834,8.48171,9.47975,10.49552,11.43132,12.3146
LUX.1.0.99.0.UKCT,LUX,1.0,0.0,99.0,0.0,UKCT,Luxembourg,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,0.099418,0.09566,0.097918,0.103228,0.126181,0.141256,0.145829,0.159496,0.189022,0.220674,0.242771,0.265999,0.283701,0.370807,0.418028,0.428205,0.446967,0.465324,0.504527,0.573705,0.618861,0.648164,0.640384,0.700857,0.785181,0.842554,0.900375,0.984179,1.038068,1.161105,1.296243,1.396833,1.574966,1.697113,1.834093,1.969913,2.021378,2.017632,2.137918,2.2766,2.5389,2.8022,3.0379,3.1833,3.3724,3.6014,3.7443,3.9192,4.1577,4.3785,4.6318,5.0648,5.3334,5.5891,5.8525,6.2258,6.4996,6.7591,7.1899,7.5686,7.9787,8.6999,9.8238,8.5297,8.833777,9.137465,9.555175
HUN.1.0.99.0.UKCT,HUN,1.0,0.0,99.0,0.0,UKCT,Hungary,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7728,7.28225,8.00163,8.15518,8.92172,9.7621,10.89385,12.12334,12.38108,13.25735,14.26343,14.65494,16.42039,17.53772,16.88517,17.89322,18.24375,18.27484,18.19356,17.98572,18.66937,19.26263,20.64382,21.57164,23.3275,24.17729,27.12371,31.26332,37.47023,41.50055,42.87766,45.11826
MLT.1.0.99.0.UKCT,MLT,1.0,0.0,99.0,0.0,UKCT,Malta,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.439114,0.461891,0.504254,0.532698,0.56785,0.631212,0.665681,0.661221,0.646751,0.653027,0.659828,0.68355,0.72886,0.772,0.808,0.83307,0.89118,0.94229,0.98685,1.03535,1.10687,1.2004,1.37625,1.49387,1.62759,1.76605,1.94498,2.25804,2.60413,2.777059,2.941539,3.106789
NLD.1.0.99.0.UKCT,NLD,1.0,0.0,99.0,0.0,UKCT,Netherlands,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,1.6876,1.8694,2.0336,2.2103,2.4425,2.689,2.9508,3.2213,3.605,4.0121,4.6304,5.4647,6.2579,7.2803,9.1663,10.7041,12.7447,14.742,16.369,18.0593,19.9219,21.7626,24.5022,26.0568,27.2761,28.5768,31.0122,33.6566,35.6744,37.9017,40.7461,43.1913,46.2849,50.2235,52.0478,55.4699,56.2717,56.8399,59.413,63.648,69.098,74.565,79.464,82.835,85.821,88.843,92.764,97.499,102.87,106.74,109.569,109.885,110.836,112.776,113.837,115.177,117.405,120.217,125.574,131.355,137.28,144.622,157.385,167.048,178.3646,185.3802,191.9819
AUT.1.0.99.0.UKCT,AUT,1.0,0.0,99.0,0.0,UKCT,Austria,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,1.0021,1.0887,1.181,1.3074,1.4106,1.5669,1.7033,1.8531,2.0284,2.1723,2.4163,2.7703,3.1742,3.7874,4.7796,5.2622,6.0315,7.2441,8.0059,8.7329,9.8122,10.9355,12.5831,13.8363,14.7308,15.4946,17.058,18.3118,19.0178,20.4025,21.9564,23.6148,25.8272,28.4336,29.9544,31.688,32.2582,32.5967,33.8071,35.4058,37.2395,38.9495,40.2822,41.718,43.2537,44.9315,46.749,49.0313,51.7084,53.3913,54.9101,57.0324,59.586,61.6015,63.5932,65.3149,67.6854,70.1135,73.0366,76.7798,79.7747,83.7318,91.9619,99.3595,102.8213,105.1331,107.6301
POL.1.0.99.0.UKCT,POL,1.0,0.0,99.0,0.0,UKCT,Poland,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7834,18.4112,20.0078,21.8352,22.5784,26.0693,30.4986,30.1154,27.8129,28.4986,33.5723,36.8843,40.097,44.4916,36.9732,40.9333,41.2747,43.121,45.1063,47.2072,49.7068,50.5025,53.557,56.602,60.228,62.0601,65.65,70.9413,79.559,90.2884,96.6974,104.2557
PRT.1.0.99.0.UKCT,PRT,1.0,0.0,99.0,0.0,UKCT,Portugal,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,0.56019,0.60873,0.63635,0.70942,0.75508,0.8264,0.90414,0.99789,1.1718,1.30207,1.43119,1.58835,1.80743,2.04445,2.33782,2.57176,2.6911,2.77672,2.96989,2.99756,3.6017,4.20494,4.73726,4.63356,4.85994,5.39978,5.99997,6.35631,7.26275,8.16347,9.04032,10.22851,11.36983,11.34427,11.85108,14.09446,14.81007,15.44676,16.19757,17.59504,19.54978,21.15466,22.50626,23.41521,24.48627,25.55368,26.8528,28.11051,29.97044,30.33638,30.91044,31.2035,30.4594,29.74809,29.92548,30.44454,31.35776,32.74325,34.83182,36.70651,38.63524,41.30913,46.44719,49.42917,50.69802,51.97506,53.35336
ROM.1.0.99.0.UKCT,ROM,1.0,0.0,99.0,0.0,UKCT,Romania,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17369,7.56822,7.52549,8.05258,7.20976,8.16322,9.04023,10.88637,10.74988,11.44754,14.28955,16.33665,19.40024,21.32834,20.42845,21.68051,24.26329,24.24627,26.26328,27.71954,28.72992,30.68952,32.49719,35.19628,37.5704,38.68958,42.09999,49.16336,35.99571,40.65124,45.96726,51.65409
SVN.1.0.99.0.UKCT,SVN,1.0,0.0,99.0,0.0,UKCT,Slovenia,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99963,2.15517,2.06908,2.43191,2.93957,3.19856,3.4147,3.71889,3.89204,4.03466,4.22506,4.43495,4.61713,4.9401,5.28262,5.615,6.03875,6.53385,6.74432,6.96908,7.18299,7.33405,7.40991,7.49644,7.662,7.75984,7.91682,8.18374,8.48766,8.72265,9.45036,10.87735,11.51555,11.95615,12.50852,13.12237
SVK.1.0.99.0.UKCT,SVK,1.0,0.0,99.0,0.0,UKCT,Slovakia,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61865,4.88235,5.33528,5.40436,5.6483,5.53335,5.2578,5.77295,5.87055,6.23437,7.07657,7.84326,8.39697,9.41817,11.10511,13.00539,13.73521,13.76087,14.13014,14.57069,14.91081,15.02384,15.2384,15.68125,16.30799,16.96787,17.90934,18.67958,19.3841,22.10851,22.10844,22.96545,24.46874,26.04936
FIN.1.0.99.0.UKCT,FIN,1.0,0.0,99.0,0.0,UKCT,Finland,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,0.56897,0.64273,0.70583,0.77467,0.85022,0.93044,1.02569,1.05916,1.0522,1.15699,1.33864,1.53216,1.692,2.06436,2.82206,3.44765,4.28498,4.70772,4.59223,5.05084,6.14203,7.60183,8.68642,9.36405,10.98129,12.11253,12.35296,13.40177,15.40188,18.46408,20.25851,20.45538,17.58625,15.42753,16.93218,18.53539,18.68239,19.38421,20.11358,21.381,23.105,24.652,25.409,26.15,27.436,29.004,30.43,32.464,34.829,35.494,35.307,36.569,38.285,39.064,39.403,39.798,40.36,41.475,43.156,45.323,46.528,48.235,52.18,55.594,57.02359,58.19981,59.77991
SWE.1.0.99.0.UKCT,SWE,1.0,0.0,99.0,0.0,UKCT,Sweden,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,1.9117,2.1065,2.3271,2.5196,2.7845,3.082,3.4229,3.7182,3.8531,4.1062,4.4506,4.7766,5.306,5.9257,6.912,8.2152,10.1095,10.5154,9.7099,10.9501,12.5552,14.6731,15.0872,15.5046,17.8744,19.6406,19.8071,20.4688,22.8751,26.1892,27.4475,29.6055,30.0476,26.2654,26.6103,27.5202,31.8942,33.4151,34.7936,38.1837,43.4231,42.6759,45.3145,46.3719,47.7666,48.9265,51.5161,54.4584,56.8825,53.883,60.2174,64.6104,69.2569,71.3729,70.7622,72.2116,74.1065,77.0525,76.8171,77.7489,81.2366,89.5895,96.7923,98.1702,102.5586,105.8236,108.9801
GBR.1.0.99.0.UKCT,GBR,1.0,0.0,99.0,0.0,UKCT,United Kingdom,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,8.513,9.0736,9.5332,10.0921,10.8966,11.7937,12.7513,13.266,13.0522,14.3001,16.2409,18.7712,20.8193,22.4004,27.202,31.9805,34.9799,39.1637,45.033,55.027,71.693,87.5878,92.8589,95.0247,100.5,108.6699,102.0635,106.6512,126.1497,135.6591,142.184,156.1112,151.3462,146.9412,151.8853,146.2696,154.2406,177.2545,187.8809,204.4281,234.7436,245.4951,256.1609,245.6642,260.3916,273.2334,291.1606,306.9556,282.8775,264.0404,275.7576,280.8508,310.7734,305.49,332.402,382.2492,354.0561,349.2255,359.6393,378.4087,383.2263,409.1941,441.9345,468.9473,497.6044,520.463,534.3317
MKD.1.0.99.0.UKCT,MKD,1.0,0.0,99.0,0.0,UKCT,North Macedonia,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672389,0.617909,0.654831,0.728094,0.765205,0.800773,0.898126,0.942984,1.00615,1.03699,1.291123,1.37133,1.371443,1.441257,1.430898,1.473877,1.48101,1.546701,1.574532,1.621959,1.570822,1.758119,1.828338,1.889068,2.045752,,,,,
SRB.1.0.99.0.UKCT,SRB,1.0,0.0,99.0,0.0,UKCT,Serbia,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.136745,3.558925,4.612276,5.241096,4.740005,4.350687,5.15963,4.837338,4.780791,4.628195,4.585629,4.762471,5.172076,5.755675,6.4647,6.820806,7.792578,8.808111,,,,
TUR.1.0.99.0.UKCT,TUR,1.0,0.0,99.0,0.0,UKCT,Turkey,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.96,87.131,85.5719,98.402,100.6828,102.2895,113.4129,117.4897,114.5835,106.4349,115.0504,107.7087,120.2676,160.476,,,,
ISL.1.0.99.0.UKCT,ISL,1.0,0.0,99.0,0.0,UKCT,Iceland,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,0.052422,0.051912,0.055173,0.06207,0.072414,0.086211,0.100005,0.107927,0.104155,0.100518,0.114621,0.125192,0.149295,0.19905,0.252583,0.258307,0.313716,0.371673,0.376388,0.406979,0.469319,0.610069,0.671873,0.672848,0.727952,0.778261,0.774491,0.835987,0.906182,0.944497,0.939068,0.953339,0.912741,0.865096,0.826373,0.804083,0.805702,0.838809,0.902787,1.050366,1.232659,1.183563,1.354628,1.415641,1.453133,1.821501,1.805415,2.25059,1.66947,1.705498,1.925368,1.90541,1.944146,1.999672,2.127594,2.314647,2.66734,3.161668,3.177686,3.282254,3.244388,3.633964,4.271345,4.626144,5.090012,5.493253,5.885694
NOR.1.0.99.0.UKCT,NOR,1.0,0.0,99.0,0.0,UKCT,Norway,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,0.76053,0.80445,0.87756,0.94235,1.00426,1.12936,1.2373,1.43328,1.53799,1.69009,1.95717,2.10347,2.33887,2.69464,3.54784,4.11317,5.12126,6.05143,6.26474,6.51535,7.37224,9.00814,10.4826,11.40048,12.70489,13.93218,13.97197,14.90049,16.47716,17.60104,17.41232,17.86626,18.3962,18.68996,19.06869,20.25695,21.55189,23.2342,23.42972,25.5535,28.00768,29.76218,32.61875,31.06355,31.1195,34.38008,37.05594,41.34145,44.62662,45.45148,51.72609,56.11523,61.68597,62.12231,62.59138,62.08014,61.27268,62.49075,64.1007,66.05962,65.43169,73.56373,81.38294,,,,
CHE.1.0.99.0.UKCT,CHE,1.0,0.0,99.0,0.0,UKCT,Switzerland,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,1.8943,2.1244,2.3007,2.5077,2.8559,3.1007,3.404,3.6917,4.1704,4.5745,5.303,6.2252,7.2388,8.6108,10.3545,10.4843,11.738,12.8501,15.9156,16.1314,16.9824,19.6072,23.0629,25.9718,27.691,30.0184,33.0505,36.0343,39.325,42.5436,47.1258,49.7096,49.9111,52.5623,56.0792,57.647,56.9249,54.4481,56.7178,60.4221,66.0057,72.1919,76.3603,75.5622,76.0429,77.9182,79.443,79.9715,88.209,97.3684,107.273,122.108,123.0189,124.0884,128.7044,145.3343,144.211,143.3707,142.1805,150.7383,159.0167,162.1536,186.3904,200.6422,207.9439,214.1108,218.2795
AUS.1.0.99.0.UKCT,AUS,1.0,0.0,99.0,0.0,UKCT,Australia,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,3.1801,3.2036,3.4035,3.7124,4.1856,4.3832,4.7749,5.2738,5.8172,7.0146,7.3988,8.1196,8.5572,11.0407,12.9064,13.4694,15.7307,15.7353,16.0718,16.7811,20.3169,28.4867,31.6147,34.3041,41.2275,38.8809,33.1712,33.0826,40.0338,47.8823,43.1257,45.5831,43.2813,46.9168,51.8151,49.5782,55.2378,63.1537,57.2838,65.6541,74.4468,72.4101,76.0167,80.4907,89.4161,100.3859,107.0133,117.2484,118.5986,122.0896,157.4653,175.8721,201.9559,194.7346,194.9544,204.7256,208.7064,219.6418,213.2492,217.2854,218.2403,251.004,,,,,
CAN.1.0.99.0.UKCT,CAN,1.0,0.0,99.0,0.0,UKCT,Canada,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,11.8656,11.5938,11.7168,12.3593,13.3559,14.5543,16.0531,17.5409,19.5088,21.4604,24.1285,26.5649,27.4844,28.8282,36.5391,39.8189,50.9469,51.2924,47.8294,49.9436,57.2172,,,,,,,,,,,75.7439,70.939,75.5782,74.0389,69.8913,75.6005,88.2086,88.8563,97.8066,120.4822,126.6494,123.6584,117.7406,119.6246,135.4069,154.0493,160.4696,164.5764,169.2721,197.1253,203.5168,229.0183,225.7982,220.4486,241.3172,240.8705,242.5695,241.4702,258.521,256.2856,277.41,,,,,
JPN.1.0.99.0.UKCT,JPN,1.0,0.0,99.0,0.0,UKCT,Japan,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,6.488,8.081,9.478,11.164,14.003,15.952,18.37,21.628,26.411,31.68,37.248,42.249,53.184,64.678,73.683,74.299,88.063,106.011,131.862,129.615,137.285,196.653,211.126,257.782,309.297,344.141,400.653,422.018,499.206,554.024,500.38,608.727,659.935,863.446,946.004,934.545,847.484,887.444,844.682,1016.463,1246.305,1134.069,1039.294,928.48,904.882,898.641,861.071,794.52,861.94,987.281,1083.89,1114.278,1192.068,950.871,899.435,954.005,1066.554,1026.54,1015.36,1102.149,1113.254,1069.225,1057.522,987.514,947.717,965.783,976.852
KOR.1.0.99.0.UKCT,KOR,1.0,0.0,99.0,0.0,UKCT,Korea,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,,,,,,,,,,,0.5563,0.631,0.6632,0.8369,1.1974,1.3252,2.0341,2.6549,3.1028,4.0097,4.7935,6.5578,8.523,11.2998,14.1937,12.2196,11.9879,12.9257,19.9453,24.5755,26.1045,29.93,38.2054,46.7175,48.8471,62.2625,73.3791,81.1982,62.7334,81.639,107.3093,105.8586,111.1755,105.3402,108.1692,128.2725,143.7907,143.7995,129.5246,127.6753,156.1131,167.3108,188.8186,194.8603,211.1474,246.4455,251.3698,266.0499,276.459,292.4628,297.0938,319.4258,,,,,
NZL.1.0.99.0.UKCT,NZL,1.0,0.0,99.0,0.0,UKCT,New Zealand,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,0.38413,0.41686,0.44532,0.475,0.51397,0.56807,0.66797,0.6871,0.6387,0.7039,0.78989,0.84209,0.94719,1.13272,1.48605,1.72314,1.91722,2.20037,2.36904,2.5451,2.84195,3.66543,4.07197,4.24656,4.64421,4.98086,4.67687,4.85663,5.47939,5.72317,5.29775,5.50594,5.07715,5.83477,6.55359,6.93047,7.86017,8.72263,7.47422,8.00631,8.66234,8.69794,9.2902,10.12992,11.25999,12.83215,12.77952,13.9913,13.7466,13.54489,16.30864,17.22019,19.55563,19.73747,20.88602,22.56555,23.84079,24.99853,26.47002,27.57864,27.90226,31.70512,,,,,
USA.1.0.99.0.UKCT,USA,1.0,0.0,99.0,0.0,UKCT,United States,"05 Consumption of fixed capital, total economy",Consumption of fixed capital at current prices: total economy ,Mrd ECU/EUR,64.287,66.149,69.265,72.927,77.014,82.265,89.092,97.253,110.174,122.185,133.864,142.138,143.532,145.069,173.467,192.227,232.75,253.989,256.806,272.813,307.709,436.411,548.081,632.006,758.388,838.877,696.32,632.675,663.433,760.842,697.747,752.44,739.733,856.958,887.425,858.083,925.62,1092.841,1168.271,1312.596,1636.211,1785.907,1753.416,1519.765,1464.617,1584.333,1691.759,1643.77,1603.916,1700.105,1803.093,1777.62,2004.647,2019.1,2122.456,2634.434,2717.59,2787.471,2805.022,3106.382,3172.398,3274.158,4100.723,4242.932,4387.054,4586.439,4766.864
EU27.1.0.0.0.NPCN,EU27,1.0,0.0,0.0,0.0,NPCN,European Union,01 Population,Population: 0 to 14 years ,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71574.032,70939.696,70358.232,69779.808,69163.375,68634.155,68263.888,68022.37,67997.15,68033.364,68012.559,67938.562,67846.715,67770.633,67722.316,67724.831,67747.74,67698.136,67551.856,,,,,,,
EU15.1.0.0.0.NPCN,EU15,1.0,0.0,0.0,0.0,NPCN,European Union (15 countries),01 Population,Population: 0 to 14 years ,1000 persons,,78925.953,79454.187,80089.872,80826.136,81596.286,82355.82,83110.132,83761.98,84263.195,84465.287,84668.669,84724.411,84520.791,84059.333,83351.052,82406.553,81307.637,80066.283,78674.384,77283.69,75913.843,74509.303,73099.101,71694.578,70449.835,69370.106,68369.136,67633.767,67179.266,66890.909,66568.754,66296.303,66115.387,65787.145,65340.242,64869.718,64466.349,64101.131,63848.637,63605.932,63436.643,63341.294,63182.397,63009.074,62822.217,62670.712,62687.374,62843.56,63024.801,63175.766,63270.506,63337.848,63399.512,63450.965,63514.832,63625.77,63675.528,63596.611,63408.307,63116.439,62738.671,62654.951,,,,
EA19.1.0.0.0.NPCN,EA19,1.0,0.0,0.0,0.0,NPCN,Euro area (19 countries),01 Population,Population: 0 to 14 years ,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55953.527,55461.588,54892.884,54330.987,53817.797,53354.521,53005.759,52744.843,52573.025,52448.336,52256.72,52045.232,51829.949,51662.848,51616.421,51685.045,51798.615,51855.971,51864.653,51830.741,51782.821,51726.085,51666.654,51634.415,51581.231,51461.241,51279.971,51050.911,50755.003,50616.139,,,,
EA20.1.0.0.0.NPCN,EA20,1.0,0.0,0.0,0.0,NPCN,Euro area,01 Population,Population: 0 to 14 years ,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53292.7,53159.318,52957.192,52735.926,52513.462,52339.316,52286.755,52351.167,52460.974,52513.775,52514.692,52470.285,52411.225,52344.787,52275.73,52233.397,52170.289,52040.712,51850.705,51612.24,51309.283,51166.644,,,,
EA12.1.0.0.0.NPCN,EA12,1.0,0.0,0.0,0.0,NPCN,Euro area (12 countries),01 Population,Population: 0 to 14 years ,1000 persons,,63788.502,64349.974,64945.223,65557.672,66152.49,66739.307,67301.816,67771.908,68137.077,68248.329,68381.828,68407.751,68249.813,67910.472,67386.635,66686.665,65879.65,64945.153,63853.89,62753.111,61675.337,60561.351,59410.07,58209.726,57113.31,56145.852,55216.717,54488.629,53980.795,53589.151,53120.392,52688.575,52375.689,51961.254,51474.788,50996.023,50569.128,50198.684,49945.417,49779.29,49704.679,49679.877,49585.242,49461.521,49326.589,49231.533,49244.811,49355.349,49491.921,49567.178,49588.916,49560.616,49516.564,49459.558,49395.235,49352.637,49284.427,49149.423,48955.56,48717.948,48417.383,48266.759,,,,
